span,img_urls,ctype,index,block_num,merge_contents,doc_group,h1,h2,h3
"""('HyundaiSansTextKR', 0, 9)""",,text,,548_8,"고속도로나 자동차 전용 도로 등에서 사고 또는고장 발생 시 안전을 고려하여 다음 조치를 취하십시오.1. 신속히 비상 경고등을 켜고 차량을 갓길로이동하십시오.2. 차량 뒤에 안전 삼각대를 설치하십시오.3. 운전자와 탑승자는 가드레일 바깥과 같은 안전한 곳으로 대피하십시오.4. 경찰서(112), 소방서(119), 또는 한국도로공사(1588-2504)로 연락하여 도움을 받으십시오.",1017,8.  비상시 응급 조치,사고 및 차량 화재 시 응급조치,사고 또는 고장 시 행동 요령
"""('HyundaiSansTextKRMedium', 13416, 12)""",,text,h3,548_9,차량 화재 시 ,1018,8.  비상시 응급 조치,사고 및 차량 화재 시 응급조치,차량 화재 시 
"""('HyundaiSansTextKR', 0, 9)""",,text,,548_10,"즉시 안전한 장소에 정차하여 시동을 끄고 소화기 등으로 진화하십시오. 진화 등의 응급조치를 할 수 없는 상황인 경우, 사람들의 접근을 막고 소방서 및 경찰서에 연락하여 필요한 조치를취하십시오.안전을 위해 항상 소화기를 차내에 비치하십시오. 소화기는 소방 기구 판매처에서 구매할 수있습니다.",1018,8.  비상시 응급 조치,사고 및 차량 화재 시 응급조치,차량 화재 시 
"""('HyundaiSansTextKR', 6908265, 2)""",,text,,548_12, 화재 발생 시 신속한 조치를 취할 수 있도록 평상시에 소화기의 장착 위치 및 사용법을 미리확인해두십시오. 소화기가 최적의 성능을 발휘할 수 있도록 관리 요령에 따라 정기적으로 점검하십시오. 소화기 관리 요령 및 주의 사항은소화기에 부착된 안내문을 참고하십시오.,1018,8.  비상시 응급 조치,사고 및 차량 화재 시 응급조치,차량 화재 시 
"""('HyundaiSansTextKR', 6908265, 2)""",,text,,549_1, 소화기 사용법,1018,8.  비상시 응급 조치,사고 및 차량 화재 시 응급조치,차량 화재 시 
"""('HyundaiSansTextKR', 0, 9)""",,text,,549_3,1. 소화기의 안전핀을 뽑으십시오.2. 바람이 부는 방향을 등지고 서십시오.3. 레버를 움켜쥐면서 불이 난 곳을 향해 빗자루로 쓸듯이 방사하십시오.,1018,8.  비상시 응급 조치,사고 및 차량 화재 시 응급조치,차량 화재 시 
"""('HyundaiSansHeadKR', 0, 10)"", ""('HyundaiSansTextKR', 0, 9)""",,text,,549_5," 차량 사고가 발생하였을 경우, 차량을 안전한 장소에 이동시키고 고전압 전기 누출 방지를 위해 차량 전원 차단(Power off) 후 고전압 차단 스위치(노란색 라벨)와 보조 배터리(12 V)의 단자를 분리하십시오. 차량 화재 발생 시 반드시 전기 화재 전용 분말 소화기를 사용하여 화재를 진화하십시오.소량의 물 또는 부적절한 소화기 사용 시 전기 충격으로 인한 상해를 입을 수 있습니다.신속한 화재 진압이 불가능할 경우 고전압배터리가 가열되어 폭발할 수 있으니, 안전한 장소로 대피하고 사람들이 접근하지 않도록 하여 주십시오. 응급기관(소방서 등)에 연락하여 전기자동차 화재임을 알리고 조치를받으십시오. 차량 사고가 발생하였을 때 구동용(고전압)배터리가 파손되어 인체에 유해한 가스 및전해액이 누출될 수 있습니다. 누출된 액체가 피부에 접촉하지 않도록 주의하십시오.가연성 가스 및 유독 가스 누출이 의심되면창문을 열어 환기를 시키고 안전한 장소로대피하십시오. 만일 누출된 액체가 눈에 들어가거나 피부에 접촉되면 즉시 흐르는 물또는 소금물로 접촉 부위를 세척한 후 의사의 진료를 받으십시오. ",1018,8.  비상시 응급 조치,사고 및 차량 화재 시 응급조치,차량 화재 시 
"""('HyundaiSansHeadKR', 0, 10)"", ""('HyundaiSansTextKR', 0, 9)""",,text,,549_6," 차량 내부 또는 외부에 노출된 전선이 있으면 전선을 만지지 마십시오. 또한, 고전압의전선(주황색)과 커넥터 그리고 모든 전기 부품 및 장치를 만지지 마십시오. 전기 충격이발생하여 상해를 입을 수 있습니다. 차량이 침수되었을 경우에는 즉시 전원 차단(Power off)하고 안전한 장소로 대피하여 소방서 등 응급기관 및 당사 직영 하이테크센터나 전기차 지정 블루핸즈에 연락하여 조치를 받으십시오. 고전압 배터리로 화재가 전이된 경우 2차 화재가 발생할 수도 있으므로 차량 이동 및 견인 시 반드시 소방차와 함께 이동조치 하십시오.",1018,8.  비상시 응급 조치,사고 및 차량 화재 시 응급조치,차량 화재 시 
"""('HyundaiSansTextKRMedium', 13416, 14)""",,text,h2,550_0,폭설 시 행동요령,1019,8.  비상시 응급 조치,폭설 시 행동요령,
"""('HyundaiSansHeadKR', 0, 10)"", ""('HyundaiSansTextKR', 0, 9)""",,text,,550_1," 라디오를 켜서 관련 방송을 청취하고, 필요하면 고속도로 안내 전화(1588-2504)의 안내를 받으십시오. 커브길, 고갯길, 교량 등에서는 감속하십시오. 차량을 방치하거나 갓길에 주차하지 마십시오. 제설 작업에 지장을 줄 수 있습니다. 부득이하게 차량을 비워야 할 때는 반드시 연락처를 남겨두십시오. 차량 간 안전거리를 확보하고 브레이크 사용을 자제하십시오.",1019,8.  비상시 응급 조치,폭설 시 행동요령,
"""('HyundaiSansTextKR', 6908265, 2)""",,text,,550_3, 고속도로 콜센터 전화 및 권역별 라디오 주파수 안내,1019,8.  비상시 응급 조치,폭설 시 행동요령,
"""('HyundaiSansHeadKR', 0, 10)"", ""('HyundaiSansTextKR', 0, 9)""",,text,,550_5, 고속도로 안내 전화: 1588-2504 재난 시 라디오 주파수,1019,8.  비상시 응급 조치,폭설 시 행동요령,
,./image/ioniq5_2024/550_0_table.jpeg,table,,550_6,"|    | 구 분         | 구 분   |   서 울 |   대 전 |   대 구 |   부 산 |   광 주 |   군 산 |   원 주 |   강 릉 |
|---:|:--------------|:--------|--------:|--------:|--------:|--------:|--------:|--------:|--------:|--------:|
|  0 | KBS           | 표준    |    97.3 |    94.7 |   101.3 |   103.7 |    90.5 |    96.9 |    97.1 |    98.9 |
|  1 | MBC           | F4U     |    91.9 |    97.5 |    95.3 |    88.9 |    91.5 |    99.1 |    98.9 |    94.3 |
|  2 |               | 표준    |    95.9 |    92.5 |    96.5 |    95.9 |    93.9 |    94.3 |    92.7 |    96.3 |
|    |               | FM      |         |         |         |         |         |         |         |         |
|  3 | SBS(지역민방) |         |   107.7 |    95.7 |    99.3 |    99.9 |   101.1 |    90.1 |   105.1 |   106.1 |
|  4 | 교통방송      |         |    95.1 |   102.9 |   103.9 |    94.9 |    97.3 |   102.5 |   105.9 |   105.5 |",1019,8.  비상시 응급 조치,폭설 시 행동요령,
"""('HyundaiSansTextKR', 0, 9)""",,text,,550_13,[NSC(국가안전보장회의) 권장 대국민 행동 요령],1019,8.  비상시 응급 조치,폭설 시 행동요령,
"""('HyundaiSansHeadKR', 13416, 28)""",,text,h1,552_0,9.  정기 점검,1020,9.  정기 점검,,
"""('HyundaiSansTextKRMedium', 13416, 14)""",,text,h2,554_0,모터룸의 명칭,1021,9.  정기 점검,모터룸의 명칭,
,./image/ioniq5_2024/554_1_img.png,image,,554_1,,1021,9.  정기 점검,모터룸의 명칭,
"""('HyundaiSansTextKR', 0, 7)""",,text,,554_3,이 그림은 실제 차량과 다를 수 있습니다.,1021,9.  정기 점검,모터룸의 명칭,
"""('HyundaiSansTextKR', 0, 9)""",,text,,554_4,(1) 일반 냉각수 보조 탱크(2) 저전도 냉각수 보조 탱크(3) 브레이크 오일 탱크(4) 와셔액 탱크(5) 퓨즈/릴레이 박스(6) 공조 장치용 에어 필터(7) 프론트 트렁크(8) 보조 배터리(12 V),1021,9.  정기 점검,모터룸의 명칭,
"""('HyundaiSansTextKRMedium', 13416, 14)""",,text,h2,555_0,점검 및 정비,1022,9.  정기 점검,점검 및 정비,
"""('HyundaiSansTextKR', 0, 9)""",,text,,555_1,자동차는 시간이 경과하고 주행거리가 증가함에 따라 그 기능이 저하됩니다.정기 점검 주기표를 따라 점검하여 차량의 수명을 연장하고 갑작스러운 고장으로 인한 사고를예방하십시오. 자세한 내용은 9장 '정기 점검주기'를 참고하십시오.정비할 때는 품질과 성능이 적합한 부품을 사용하고 당사 직영 하이테크센터나 블루핸즈에서실시하십시오. 품질이나 성능이 부적합한 부품을 사용하거나 별도의 외부 정비소에서 정비하여 발생하는 클레임은 보증 수리 기간 이어도보증 수리를 받을 수 없습니다. 자세한 사항은보증서를 참고하십시오.자동차 관리법에 따라 자동차 소유자는 자동차신규 등록일로부터 해당 기간이 지나면 반드시점검을 받아야 합니다.,1022,9.  정기 점검,점검 및 정비,
"""('HyundaiSansTextKRMedium', 13416, 12)""",,text,h3,555_2,필수 준수 사항,1023,9.  정기 점검,점검 및 정비,필수 준수 사항
"""('HyundaiSansHeadKR', 0, 10)"", ""('HyundaiSansTextKR', 0, 9)""",,text,,555_4, 잘못된 정비로 고장 나지 않도록 주의하십시오. 잘못 정비하여 발생하는 클레임은 보증수리 기간이어도 보증 수리를 받을 수 없습니다.취급 설명서에 기재된 점검 및 정비 방법이어렵고 이해되지 않으면 직접 점검하지 말고당사 직영 하이테크센터나 블루핸즈에서 점검을 받으십시오. 물 또는 왁스 등 액체성 물질로 모터룸을 청소하지 마십시오. 차량의 전기 장치에 문제를 일으켜 정상적인 주행이 불가능할 수 있습니다.,1023,9.  정기 점검,점검 및 정비,필수 준수 사항
"""('HyundaiSansTextKR', 0, 9)""",,text,,555_7,점검하거나 정비할 때 안전사고가 일어나지 않도록 세심한 주의를 기울이십시오.,1023,9.  정기 점검,점검 및 정비,필수 준수 사항
"""('HyundaiSansTextKRMedium', 13416, 12)""",,text,h3,555_9,점검 및 정비 시 주의 사항,1024,9.  정기 점검,점검 및 정비,점검 및 정비 시 주의 사항
"""('HyundaiSansHeadKR', 0, 10)"", ""('HyundaiSansTextKR', 0, 9)""",,text,,555_10," 평지에서 점검하십시오. 시동을 끄거나 'ACC'로 한 후, P 버튼을 눌러'P'(주차)로 변속하고 주차 브레이크를 걸어두십시오. 시동이 걸린 상태에서 점검해야 할 때를 제외하고는 반드시 시동을 끄십시오. 환기가 잘 되는 곳에서 점검하십시오. 차량 밑에서 정비할 때는 반드시 리프트를사용하십시오. 점검 및 정비 전에 보조 배터리(12 V)의 - 단자를 분리하십시오.",1024,9.  정기 점검,점검 및 정비,점검 및 정비 시 주의 사항
"""('HyundaiSansHeadKR', 0, 10)"", ""('HyundaiSansTextKR', 0, 9)""",,text,,556_1," 구동용(고전압) 배터리, 전기 배선에는 전류가 흐르고 있습니다. 퓨즈, 메인 퓨즈가 단선되지 않도록 주의하십시오. 모터룸 점검 또는 정비 시 부품 위에 무거운물건을 올려 놓거나 무리한 힘 또는 충격을가하지 마십시오.",1024,9.  정기 점검,점검 및 정비,점검 및 정비 시 주의 사항
"""('HyundaiSansHeadKR', 0, 10)"", ""('HyundaiSansTextKR', 0, 9)""",,text,,556_4," 차량을 점검할 때는 반드시 차량을 정지시키고 시동을 ‘OFF’ 하여 전원을 차단 후 실시하십시오. 잭으로 차량을 들어 올렸을 때 차량 밑으로들어가지 마십시오.잭으로부터 차량이 미끄러지면 심각한 부상을 입을 수 있습니다. 불꽃을 차량에서 멀리하십시오. 가까이 하면화재가 날 수 있습니다. 보조 배터리(12 V)의 - 단자를 연결할 때는주의하십시오. - 단자에 + 케이블을 연결하거나 + 단자에 - 케이블을 연결하지 마십시오. 화재의 위험이 있습니다. 구동용(고전압) 배터리, 전기 배선을 만지기전에 보조 배터리(12 V)의 - 단자를 분리하십시오. 전류가 흐르고 있어 감전될 수 있습니다. 인공 심장 등 인공 장기 사용자는 차량 점검전 전자 제어 장치가 의료장치에 미치는 영향에 대해 의료 장치 제조사에 반드시 확인하십시오. 전자 제어 장치의 고압 전류에 의해 이상 작동이 발생할 수 있습니다.",1024,9.  정기 점검,점검 및 정비,점검 및 정비 시 주의 사항
"""('HyundaiSansTextKRMedium', 13416, 14)""",,text,h2,557_0,일상 점검,1025,9.  정기 점검,일상 점검,
"""('HyundaiSansTextKR', 0, 9)""",,text,,557_1,일상 점검이란 운전자가 매번 차량을 운전하기 전에 행하는 점검입니다. 안전 운전에 필수인 최소한의 점검이며 의무이니 반드시 실시하십시오.,1025,9.  정기 점검,일상 점검,
,./image/ioniq5_2024/557_0_table.jpeg,table,,557_2,"|    | 점 검 항 목    | 점 검 항 목         | 점 검 내 용                                               |
|---:|:---------------|:--------------------|:----------------------------------------------------------|
|  0 | 이상 유무 확인 |                     |  전일 운전 시 이상이 있던 부분은 정상인가                |
|  1 | 모터룸         | 구동 모터           |  시동이 잘 걸리고 냉각수가 충분한가                      |
|    |                |                     |  누수, 누유가 없는가                                     |
|  2 |                | 기타                |  브레이크 오일, 와셔액이 충분하고 누유는 없는가          |
|  3 | 차량 외관      | 완충 스프링         |  스프링의 연결 부위에 손상이나 균열이 없는가             |
|  4 |                | 감속기              |  누유는 없는가                                           |
|  5 |                | 바퀴                |  타이어의 공기압은 적당한가                              |
|    |                |                     |  타이어에 비정상적인 마모 또는 손상이 없는가             |
|    |                |                     |  휠 너트가 충분히 조여져 있고 손상은 없는가              |
|  6 |                | 램프                |  깜빡임이 확실하고 파손되지 않았는가                     |
|  7 |                | 차량 번호판         |  번호판이 파손되지 않았는가                              |
|  8 | 운전석         | 배터리              |  보조 배터리(12 V) 충전량은 충분한가                     |
|    |                |                     |  구동용(고전압) 배터리의 흔들림 유동이 없는가            |
|  9 |                | 스티어링 휠         |  흔들림이나 움직임이 없는가 조작이 수월한가              |
| 10 |                | 브레이크            |  페달의 유격과 자유간극이 적당한가                       |
|    |                |                     |  브레이크의 작동이 양호한가                              |
|    |                |                     |  주차 브레이크가 정상적으로 작동하는가                   |
| 11 |                | 변속 다이얼         |  변속 다이얼은 수월하게 조작되는가                       |
|    |                |                     |  다이얼에 심한 진동이 없는가                             |
| 12 |                | 실외 미러/실내 미러 |  비침 상태가 양호한가, 디지털 사이드 미러 카메라/실내 클 |
|    |                |                     | 러스터 표시창이 정상적으로 작동하는가                     |
| 13 |                | 경음기              |  작동이 양호한가                                         |
| 14 |                | 와이퍼              |  작동이 양호하고 와셔액이 충분한가                       |
| 15 |                | 각종 계기 및 스위치 |  작동이 양호한가                                         |",1025,9.  정기 점검,일상 점검,
